Periodo,Seguro_medico,Visitas_medico,Sum,Tasa_crec_segmed,Tasa_crec_visitmed,Tasa_crec_sum,Renta,Luz,Agua,Gas,Telefono,Sum,Tasa_crec_Rent,Tasa_crec_Luz,Tasa_crec_Agua,Tasa_crec_Gas,Tasa_crec_Telefono,Tasa_crec_sum,Alimentos y bebidas,Tasa_crec_alim,Servicios_esparcimiento,Articulos_no_indispensables,Viajes,SUM,Tasa_crec_serv,Tasa_crec_art,Tasa_crec_viaj,Tasa_crec_sum,Colegiaturas,Materiales escolares,SUM,Tasa_crec_coleg,Tasa_crec_mater,Tasa_crec_sum,Ahorro,Credito,SUM,Tasa_crec_ahor,Tasa_crec_cred,Tasa_crec_sum
2022-01-11,750,760,1510,33.928571428571416,16.92307692307693,24.79338842975207,14000,426.45,197.24,847.75,760,16231.44,0.0,0.023454907939468583,2.4889581709535147,13.51007565106781,0.0,0.6560355706591636,17439.65,-5.422070614904451,1450,238.65,3945.0,5633.65,3.571428571428581,-36.145448707657735,2.814698983580932,0.4083240356886897,8000,902.43,8902.43,0.0,-14.261690767096734,-1.6582086353664316,282.83,0.0,282.83,inf,-100.0,-35.482914366531325
2022-01-12,750,800,1550,0.0,5.263157894736836,2.6490066225165476,14000,432.65,197.24,848.58,760,16238.47,0.0,1.4538632899519177,0.0,0.09790622235328339,0.0,0.04331100629395568,17435.65,-0.022936240119497686,1450,9403.53,17534.76,28388.29,0.0,3840.3016970458834,344.48060836501895,403.90581594525753,0,0.0,0.0,-100.0,-100.0,-100.0,0.0,13612.41,13612.41,-100.0,inf,4712.930028639112
2023-01-01,320,800,1120,-57.33333333333333,0.0,-27.74193548387097,14000,485.76,194.43,859.8,760,16299.99,0.0,12.27551138333527,-1.4246603123098778,1.3222088665771015,0.0,0.37885342646197806,17435.45,-0.0011470751018816117,1450,254.643,3856.0,5560.643,0.0,-97.2920488369793,-78.0093939124345,-80.41219460559266,0,6942.65,6942.65,,inf,inf,2641.2670000000003,5090.24,7731.507,inf,-62.6058868341462,-43.202511531756684
2023-01-02,450,800,1250,40.625,0.0,11.607142857142861,14000,416.46,194.43,947.357,760,16318.247,0.0,-14.266304347826086,0.0,10.183414747615727,0.0,0.11200620368478909,19456.34,11.590695967124454,1450,864.97,3914.0,6228.97,0.0,239.6794728305903,1.5041493775933557,12.018879830983575,8000,902.54,8902.54,inf,-87.00006481674865,28.229710557207998,0.0,2156.097,2156.097,-100.0,-57.64252766077826,-72.1128494095653
2023-01-03,540,800,1340,19.999999999999996,0.0,7.200000000000006,14000,425.76,194.43,399.68,760,15779.87,0.0,2.2331076213802037,0.0,-57.81104694428816,0.0,-3.2992330610021936,19543.75,0.4492622970198923,1450,168.65,3736.0,5354.65,0.0,-80.50221394961675,-4.547777210015324,-14.036349508827307,8000,923.54,8923.54,0.0,2.326766680701131,0.23588773541034502,0.0,941.81,941.81,,-56.318755603296154,-56.318755603296154
2023-01-04,650,1200,1850,20.370370370370374,50.0,38.05970149253732,14000,415.36,194.43,796.68,760,16166.470000000001,0.0,-2.4426907177752644,0.0,99.32946357085667,0.0,2.4499568120649906,18435.65,-5.6698433002878135,1450,265.75,3950.0,5665.75,0.0,57.57485917580789,5.728051391862965,5.809903541781458,8000,802.43,8802.43,0.0,-13.113671308227037,-1.3571968075449914,0.0,920.3,920.3,,-2.283900149711726,-2.283900149711726
2023-01-05,470,650,1120,-27.692307692307693,-45.833333333333336,-39.45945945945945,14000,476.47,194.43,589.76,760,16020.66,0.0,14.712538520801232,0.0,-25.972787066325242,0.0,-0.901928497686888,19435.65,5.424273079603914,1450,278.87,3840.0,5568.87,0.0,4.936970837253063,-2.784810126582282,-1.7099236641221371,8000,924.54,8924.54,0.0,15.217526762459045,1.3872305715580957,0.0,1069.72,1069.72,,16.236009996740197,16.236009996740197
2023-01-06,370,750,1120,-21.276595744680847,15.384615384615374,0.0,14000,427.46,194.43,674.74,760,16056.63,0.0,-10.286062081558134,0.0,14.409251220835607,0.0,0.22452258521183932,18435.65,-5.145184236184541,1450,852.76,3925.0,6227.76,0.0,205.79122888801234,2.213541666666674,11.831664233497996,0,0.0,0.0,-100.0,-100.0,-100.0,8159.96,0.0,8159.96,inf,-100.0,662.812698650114
2023-01-07,470,800,1270,27.027027027027017,6.666666666666665,13.392857142857139,14000,427.35,197.24,426.46,760,15811.05,0.0,-0.025733401955729818,1.445250218587657,-36.796395648694315,0.0,-1.5294616616313594,14756.56,-19.95638884444,1450,936.86,3946.0,6332.860000000001,0.0,9.862094844973978,0.535031847133749,1.6876051742520604,0,7034.54,7034.54,,inf,inf,4794.99,5078.7,9873.689999999999,-41.23757959597841,inf,21.001696086745515
2023-01-08,750,800,1550,59.57446808510638,0.0,22.047244094488192,14000,418.43,197.24,268.75,760,15644.42,0.0,-2.087282087282094,0.0,-36.98119401585143,0.0,-1.0538832019378774,18406.65,24.73537192950119,1450,367.56,4167.0,5984.5599999999995,0.0,-60.76681681361143,5.600608210846425,-5.499884728227078,8000,903.54,8903.54,inf,-87.15566334117085,26.568901449135286,0.0,89.17,89.17,-100.0,-98.24423572961585,-99.09689285363426
2023-01-09,750,1000,1750,0.0,25.0,12.903225806451623,14000,474.65,192.45,748.85,760,16175.95,0.0,13.435939105704641,-2.428513486108308,178.64186046511628,0.0,3.3975692291564608,19453.65,5.688161615503096,1450,384.26,3846.0,5680.26,0.0,4.543475895091964,-7.7033837293016605,-5.084751427005485,8000,893.54,8893.54,0.0,-1.106757863514618,-0.1123148770039828,0.0,1953.4,1953.4,,2090.6470786138834,2090.6470786138834
2023-01-10,600,870,1470,-19.999999999999996,-13.0,-16.000000000000004,14000,412.54,192.45,757.58,760,16122.570000000002,0.0,-13.085431370483501,0.0,1.165787540896046,0.0,-0.3299960744191144,19435.75,-0.09201358099895085,1450,642.58,3803.0,5895.58,0.0,67.22531619216157,-1.118044721788869,3.790671553766889,8000,835.65,8835.65,0.0,-6.47872507106565,-0.6509219051131665,0.0,1759.55,1759.55,,-9.923722739838237,-9.923722739838237
2023-01-11,350,870,1220,-41.666666666666664,0.0,-17.006802721088434,14000,425.65,192.45,747.86,760,16125.960000000001,0.0,3.1778736607359193,0.0,-1.2830328150162384,0.0,0.021026424447212477,19456.56,0.10707073305635806,1450,258.65,3946.0,5654.65,0.0,-59.74820255843631,3.760189324217733,-4.086620824414222,8000,915.79,8915.79,0.0,9.59013941243343,0.907007407491256,0.0,1372.96,1372.96,,-21.970958483703217,-21.970958483703217
2023-01-12,430,590,1020,22.857142857142865,-32.18390804597702,-16.393442622950815,14000,426.45,194.43,748.48,760,16129.36,0.0,0.1879478444731575,1.0288386593920507,0.08290321717969729,0.0,0.021084016083383617,18495.65,-4.938745595315918,1450,6382.64,17457.43,25290.07,0.0,2367.6744635607965,342.408261530664,347.2437728241359,0,0.0,0.0,-100.0,-100.0,-100.0,0.0,10935.08,10935.08,,696.4602027735694,696.4602027735694
2024-01-01,500,600,1100,16.279069767441868,1.6949152542372836,7.843137254901955,14000,265.57,194.43,478.69,760,15698.69,0.0,-37.72540743346231,0.0,-36.04505130397606,0.0,-2.6700997435732066,19456.76,5.196411048003169,1450,158.54,3957.0,5565.54,0.0,-97.51607485303887,-77.33343338624299,-77.99318072271053,0,6433.77,6433.77,,inf,inf,1745.24,5076.39,6821.63,inf,-53.57702001265652,-37.61700874616372
2024-01-02,600,800,1400,19.999999999999996,33.33333333333333,27.27272727272727,14200,417.46,194.43,758.58,760,16330.47,1.4285714285714235,57.193960161162785,0.0,58.46999101715098,0.0,4.0244122280266525,18495.65,-4.939722749316933,1450,735.76,3946.0,6131.76,0.0,364.0847735587234,-0.27798837503159035,10.173675869726928,8000,902.54,8902.54,inf,-85.97183299993627,38.37205868409968,0.0,1260.42,1260.42,-100.0,-75.17093840307778,-81.52318434157232
2024-01-03,570,800,1370,-5.000000000000004,0.0,-2.1428571428571463,14200,410.3,194.43,358.58,760,15923.31,0.0,-1.7151343841325994,0.0,-52.730100978143376,0.0,-2.493253409118046,18405.65,-0.48660090345568063,1450,258.91,3835.0,5543.91,0.0,-64.8105360443623,-2.8129751647237744,-9.586970135817452,8000,993.54,8993.54,0.0,10.082655616371582,1.0221801867781544,0.0,236.41,236.41,,-81.24355373605624,-81.24355373605624
2024-01-04,750,800,1550,31.578947368421062,0.0,13.138686131386867,14200,429.65,194.43,385.87,760,15969.95,0.0,4.716061418474271,0.0,7.610575046014834,0.0,0.29290392512613117,18405.65,0.0,1450,194.65,3935.0,5579.65,0.0,-24.819435325016414,2.6075619295958363,0.6446713601050424,8000,900.43,8900.43,0.0,-9.371540149364899,-1.0352986699342037,0.0,405.68,405.68,,71.60018611733854,71.60018611733854
2024-01-05,460,800,1260,-38.66666666666667,0.0,-18.709677419354843,14200,438.91,194.43,684.86,760,16278.2,0.0,2.155242639357624,0.0,77.48464508772383,0.0,1.9301876336494495,18405.65,0.0,1450,525.54,4155.0,6130.54,0.0,169.99229386077573,5.5908513341804245,9.873199931895371,8000,899.43,8899.43,0.0,-0.11105805004275604,-0.011235412221655139,0.0,973.82,973.82,,140.04634194438967,140.04634194438967
2024-01-06,650,760,1410,41.30434782608696,-5.000000000000004,11.904761904761907,14200,460.02,194.43,479.68,760,16094.130000000001,0.0,4.809642067849884,0.0,-29.959407762170375,0.0,-1.1307761300389463,19406.65,5.438547402563887,1450,436.42,4002.0,5888.42,0.0,-16.957795790995924,-3.6823104693140762,-3.9494073931497065,0,0.0,0.0,-100.0,-100.0,-100.0,7200.8,5064.85,12265.650000000001,inf,420.1012507444908,1159.539750672609
2024-01-07,650,860,1510,0.0,13.157894736842103,7.092198581560294,14200,465.75,194.43,583.58,760,16203.76,0.0,1.2455980174775005,0.0,21.66027351567712,0.0,0.6811800327199968,18465.76,-4.848286540953762,1450,364.65,4176.0,5990.65,0.0,-16.445167499198032,4.347826086956519,1.7361193664853891,0,7423.41,7423.41,,inf,inf,406.42,5064.85,5471.27,-94.35590489945561,0.0,-55.39355843351148
2024-01-08,454,760,1214,-30.153846153846153,-11.627906976744185,-19.60264900662252,14200,427.35,197.24,389.78,760,15974.37,0.0,-8.24476650563607,1.445250218587657,-33.20881455841531,0.0,-1.415659081595877,19356.65,4.824550952682172,1450,525.76,3746.0,5721.76,0.0,44.18209241738653,-10.296934865900386,-4.488494570706003,8000,943.64,8943.64,inf,-87.28832167427099,20.478863487265286,0.0,1210.42,1210.42,-100.0,-76.10156273137407,-77.87680008480665
2024-01-09,800,800,1600,76.21145374449338,5.263157894736836,31.795716639209214,14200,417.46,197.24,955.95,760,16530.65,0.0,-2.3142623142623275,0.0,145.25373287495512,0.0,3.4823282545727974,21945.54,13.374680019528174,1450,376.87,3878.0,5704.87,0.0,-28.319004869141807,3.523758675920985,-0.2951888929280555,8000,942.99,8942.99,0.0,-0.06888220083930419,-0.007267734390015157,0.0,4724.05,4724.05,,290.28188562647676,290.28188562647676
2024-01-10,800,800,1600,0.0,0.0,0.0,14200,426.56,192.45,1002.54,760,16581.55,0.0,2.17984956642554,-2.428513486108308,4.8736858622312695,0.0,0.30791287698910264,19476.65,-11.250076325303448,1450,246.76,3946.0,5642.76,0.0,-34.5238411123199,1.7534811758638469,-1.0887189366278194,8000,988.03,8988.03,0.0,4.776296673347535,0.5036346904111477,0.0,2288.99,2288.99,,-51.546025126745064,-51.546025126745064
